molecule_chembl_id,canonical_smiles,Molecule,pIC50,MW,LogP,NumHDonors,NumHAcceptors,HeavyAtomCount,RingCount
CHEMBL222543,O=C1/C(=C/c2ccc(O)c(C(=O)O)c2)CCC/C1=C\c1ccc(O)c(C(=O)O)c1,"<img data-content=""rdkit/molecule"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAABmJLR0QA/wD/AP+gvaeTAAAX3UlEQVR4nO2dZ1iUV9rH/0O1AIJYgNgwSnFtiF4aDVhWkkvjKnEVErFEsxnNZURjxHGv3QRjhehuMHFF7BobGGNsrxowKrEGCwpSLQhCdKhShjbMeT8cnJc1gjM8zwHNe/8+yThzP/cM/znPudtBwRgDQciNSXM7QPwxIWERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhEUIgYRFCIGERQiBhvVL8+CMAlJUhJgbJyVixAuvXo7Kyud16DiSsV4pTpwBAo8HZswgJgUqFESOwfHlzu/UczJrbAcIY0tOxbBk0GpSWom9fmJujd288ftzcbj0HWrFeKXr2xBdf4LPP0Lo1srIAoLQULVrg8WNotc3t3H9BK9YrRZcuAGBuju7d0aoVvvgC5eWYNw9jx6J1a0RGwtHRaJs6HUxM8OuvOHAA5uYYOhTjxsngKiNedW7fZk5ODGBOTuzCBSNemJzMVCrm7MxKS9nMmUynY4yx6dNlcUryrTA7G5mZAHDzJsrKcPUqtmxBerp0xROG0qsX4uPx5z8jJwfDhyM09AXPr6jArl0YNgzu7ggNxf37iImBmRkUCgCwskJVlXSnJAsrIQE3bgDA8eM4dgzR0XjnHaxZU7sDIJqG9u1x8iQ+/RRaLZYsSVm0qKys7PfPSklJWbp4Mbp2xYwZuHgRtrb45BMkJGDoUFhYIDsbRUUoK4OFhQwuSV3yTpxgU6awZcvY6NHs449ZQQFjjJ05w3bvlr6cEkbz448lnp5tW7Z0c3NLSkrij1VWVkZFRY0ePVqhUADIGTyYeXqyiAhWXMyio9nkyczcnP3yC/v6a/bVV+zxY1kckWPz7ueHCROwahVKS6FWw84Ojx+jXTtUVKBFCxnsE4YzYUKWi0uHiRNTUlLeeOONHTt2XLp0afv27bm5uQCsra0DAgKKZ892dHTE9u3o3x/37gGAuTmSkrBggZyeSFVmdDQ7fpwxxtauZbdusblz2bJlbOFCdvMm69iRRUVJ1z5hLCUlJZMnTwagUCg6d+4MoFevXiEhIfn5+adPn/b39696/XUGMIA5O7NVq9ijR7L7ICwqXLyYAUyhYEFBrLq6cTaSk5MTEhIyMjLkde3/Azqd7quvvjIzMzMxMdm0aVNhYWFERETv3r35avI/o0YxX1924gSrqRHkgMh0Q0QEs7BgAPP2Zr/9Zvjr6u4JBgwYYGlpGRYWJs7NPzDh4eEmJibdunVr8XRP0rlz5y+//PLhw4eiLy04jxUbyxwdGcA6dUr79dcXPj09PT0oKKh9+/b8U7C2tvbw8OD/njlzZnl5uVhv/3Ds2bMHgIuLi4mJyejRo6Oioqobe/cwFvEJUrWajRp1ZfhwMzOzkJCQ5z5Fq9VGR0ePGzeOhy18TxAWFlZcXMwY27NnT+vWrQH079//7t27wh3+A/Hll18CmDdvXtNvJ5ok815VFfTpp1wx06dP12g0+v95+PBhSEgI32ACaNGixeTJk6Ojo/Py8tauXbtnzx7+tOTkZHd3dwA2NjaHDh1qCp//EEyfPh3A5s2bm/7STVfS2bdvH194+vXrl5aWFh0dPXnyZDOz2nyHm5sbD1uuXr2qVCpbtWrFH9TxOgNjT548mThxIo90VCpVjbBd5x+JoUOHAjhz5kzTX7pJa4UJCQkuLi4ArKys9EvUtGnTzp8/X1hYuG7dul69evHHTU1N33nnnSNHjuiFxRjT6XQhISGmpqYAxo4dm5+f35TOv4p06NABQFZWVtNfuqmL0EVFRa6urh06dHBycgoJCcnNzeVLFF/MADg4OKhUqnv37tVn4cyZMx07dgTQpUuXXw0ICMSh1Wqb8eov5MmTJwBatmzZLKt7M3Q3vP322wAOHz7MGAsLC+N6MjExeeuttw4ePGhI2JKVlTV48GC+4G3ZskW8y8+SmpqqUqkcHBwCAwNf2lTItWvXAPzpT39qlqs3g7Bef/11ALySlZmZ2a5du8DAwDt37hhlpKKiIjAwkIty2rRpdQMCcVRUVOzdu3f48OH6ugUPY997773S0tImcMAoIiMjAUyYMKFZrt7UwqqurjY3NzcxMdEnpaTcUDZv3mxpadm2bdsGbp2ykJ6erlKp6ibYlErl9evXDx8+3KZNGwCurq63b98W6oOxrFq1CsBnn33WLFdvamGlpaUB6Nq1q1wGly1bBsDPz08ug3WpL8FWUlKif05qaiovlVhbWx84cECEG43jww8/BLBhw4ZmuXpT97zfuXMHAL8bSuH8+fOnT58uKiqqqakB0KNHDxmcq0N2dnZoaKizs7OPj8+xY8csLS15gu327dvz58/XR7UAXFxcLl265OfnV1JS4ufnN3/+fO3L0X7OP2rZPxlDaWIhf/PNNwCUSqVEO6NHjwZw7NixqVOnAti6dass7jHG7t69O2bMGBOT2q9cnz591q9fX1RU9MIXRkREmJubAxg+fPgjAf0CxvLaa68BEL1JqI+mFtb8+fMBhIaGSrTTrVs3ACkpKUOGDAFw7tw5Wdyrrq5evHixpaWlfomqm0h7IbGxsY6OjgA6dep06dIlWVxqHGVlZQqFwsLCorlyIk0trHHjxgE4ePCgFCOVlZWmpqampqaVlZXt2rUDkJ2dLYt7/PbRvn37Rmdfs7Ozeb67GZsyNBrNypUrATg5ORn1xZCRBoWl0bBvv2Vr1zK1Wq7rubm5Abh586YUI8nJyQCcnZ2LiooAtGrVSq6P7+TJkwBGjhwpxUh1dbVKpeJ30qlTp5aVlcnimyHwBBv/stnY2AAYN25cYWFhkzmgp0FhzZvH7t1jeXls6lRZLlZTU2NpaalQKCRmfY4ePQrAx8cnLi4OQN++fWVxjzG2fv16AB999JF0U7t37+YVz6kyfXoN8PsE2+DBgxcsWGBnZwegZ8+et27dknqNuDjG6xwZGayykjHG0tIaeHqDUWF5OZydYW8POzuUl0OtRkqKlEAhMzOzsrLS0dFRX8BpHHfv3gXQo0cP2QMfbll60AogICDg2rVr9vb2mZmZ3KwI7ty5s2TJks6dO0+ZMuXcuXP6BNvly5e//vrr+Pj4QYMGpaenDx48eMeOHY2/zOefIyMDGRn4xz/w3XfIzQWAf/+7gVc0KCydDowBQGkpzM0xbRoGDUJUVKPdk0sH+l+/XMkLPfIq1c3NzdTUNDY21tLSUhaDempqao4ePerj4+Pi4hIaGpqbm8sTbDk5OUqlcuPGjQsXLgTQpUuX2NjYWbNmlZeXz5w5c/bs2VWNmBnU6fDoESZNwuTJtedEfPcdNm7E/fsNvKhBYc2ejaAgLFmCCRNQVYW2bVFaivfeQ1BQ404KeObXduvWrerqail2ZFxgnuuhRIqLi9VqdcuWLZ2cnGQxiDoJtvHjx8fExOij13Pnzmm1Wk9Pz4EDB27atGnHjh2VlZUAWrRosXXr1oiICAsLi02bNo0aNSonJ8egK1VW4sAB+PggJAQ6Xe2DfKEZOxYTJ6LhN2XQ/fXHH5mXF8vO/r82di8vo9rYGWOlpaW8/Lx48WLG2P379+3t7YcNG9aIgK5nz54AEhMTvby8AMTExBhr4bnU1NTw3nDeuSodXgbu3bu3LNYYY7m5uX5+fvwX99wONgBOTk4qlerBgwfPvPbq1atdu3YF0L59+9OnTzd0mZQUtnAhs7evneTp25dt2MBWrWKrV7MNG9jy5Yy3zM+Z04ANA4Sl1TJ3dwYwR0cWG8t++YW3sT98++2LFy+++OWMJScnq1Sqtm3bAujYsaOtre1PP/109erVTp06AXBwcDAqC8WrjQqFQqPR8KSRXH23GRkZABwdHWWxxp6WgX19feUyyG9wAwcOvHDhQlFRUURERN++fbmeDOlqz83N9fHxAcDbxJ8JpSsrK/fv35/w4YdMoaiV1KBBbMsWxiOtgoLaaeTS0trZnga/foatWLm5bPRoBjAzMxYSwrKzS959t2ubNhYWFuvXr6/vReXl5bt27eJJHc6QIUP4cISZmVloaKharW7gfdZHdXX1yZMnt27dWlJSolAoLC0t5coBxsTEAPDy8pLFGmOMJ5MWLVokl8Hx48cDiIqKYozt3r2bf6q8g+3+/fuGWNBqtcHBwbz06evr++TJE8ZYVlZWcHAw7wqc5OLCWrZk06axa9ekuGpwgrS6mgUFcS1XT5tWWFioUqm4f1OmTHkmfVA3mwLAxsZGqVTGx8ezp12gvGDyl7/8JS8vLzg4mP84YcIEQyoneuLj4wG4u7sb/pKG2bhxI4CZM2fKZXDWrFkAwsPD5TLIO2yvX7/OGKuoqJg0adIPP/zQiMGb77//3traGkD37t29vLz09av+/fuHh4dr5dgJGJl5P3yY2dpuefNN3iVy6NAh3jTi7u6elJT0zBkBADw9PSMiIn6ftTp27Jg+xZKQkHDkyBFbW1sArq6uiYmJhjgSHx8/duxYhULh6uoq10hTUFAQgBUrVshijTHm7e0NIDo6WhZrOp2uZcuWcm0BU1NTXV1d+ceun2GRblaP0SWdwtRU/r2xsbH54YcfEhMTeRv72LFj+VqKp+1K1xpcS9PT0/n+wMrKav/+/Wlpafrmk6j6B/M1Gs327dt5fRBPk8sjR458LMdRFu+++y6A/fv3SzfF4cGggTepF5KZmck3qbJYY4zt2rULgIeHh4jUfGNqhSUlJf7+/gAUCkVgYGBKSop+2MbDw2Pjxo0GfqXKy8v5zQKAUqksKCjgZgcMGPD7bVNKSopKpbK3t+fPb9OmjVKp3LFjB9+/v/baawZGEg3Qp08fAHFxcRLtcGQvA//8888Ahg0bJtHOzp07//nPfyYkJAjtBGxkEVqn0/3rX//iemrVqpWVlVVAQMCVK1caYYqnWAC8+eabOTk533zzTd1Oj4qKioZvr2q1etSoUfoIoHFvh78jHrEX8NhHMjdv3uRJAVmsMcY2bdoEYMaMGRLt6PsAhHYCSupuiI2N5UVliWXguLg4nmLp0KHDzz//zB9MS0v7fTfwjRs3fv/yukXfgIAAYwuR5eXlUVFRI0eOtLOzs7Kykmsg9uDBgwDGjRsnizXGGH+Py5Ytk2hH3wfAa4unTp2Sxb1nkNo2c+XKFchRBlar1bx3z8zMLCAgYNSoUfolauDAgZs3b36hXOoOxBo4mnHr1q25c+fy+IN/PXhCaOnSpdJHpkJDQwEsWLBAoh09f/3rXwHs3btXipG6fQC8E1DQqQVShbVv3z4AEydOlO6KVqvlKQz+hnmocv78ecMtJCcn1w0s6nua/vaqT7Dpb6/6gdgxY8ZIHIhVKpUAvv32W/5jenq6FGuMsX79+gGQOEp5//59AE5OThqNxsTExNzcXNAxIVKFtXz5cjyt0sjC8ePHY2JiNmzYwHN3xlJcXDxp0iQ8ncR/ZuNcX4ItOztbfwuWZSC2pKSEhwJHjhxhjF24cMHCwkKpVFZVVTXOIGOMZ54kbgGjo6MBeHt7JyQkAHBxcZFirQGkCuuDDz4AEBERIYs3sqDT6cLCwnhgwTMR9SXYiouL+RES5ubmDg4O+t+6lIHYpKQklUrFs3R2dnb9+vXLyMjYtm0bD1C8vb1/M7LGyuGVY3t7+0a8ti7h4eEAZs2adejQIZ4kkmiwPqQK67cpUxK9ve/K1HIuIzExMXzj365dO32Swtraevbs2Tdu3Hj06NHq1au7d+/OH7ewsPDz86ubDKs7EKtUKit5a1v9lJWVbdu2TZ9g41tDvvJ17Njx7NmzdQOUF9SAn0dsbCyAwYMHG/1B/DeLFi0CsHLlyjVr1gAIDAyUaLA+JPe883PVMjPlcEZmsrKyhgwZwjsg+CGcBQUFvBeAp7B5AkylUtV3bMbOnTv5jt7T07O+POdzE2y89zovL++tt94CYGpqGhISUjdAMTYzsm3bNh7z8h8jIyONnR3n+Pr6AoiMjJwzZw6AdevWNcKIIUgTVmkpUyhYixbijrKUSEVFRXFxMd8q3bhxw9XVlf/6zczMfH19T5w48cLo7/r1687Oznzl++mnn+paNqR+xYu+vBg3fvz4/Px8fY3V8MH8q1ev8uI9n8u9fPmyhYWFra3t0aNHjf1AeHnj2rVrXOLH+cHEApAmrPh4BrBmOnbCWIqKilq3bs3blYzqtMnLy+OdZKampsHBwXyJ0ifYeATw3ASbnqNHj/KqnIuLS2Jion4w383NrYHBfJ5g00evbdq04RFJYWFhAwFKA+iTwEVFRXx+LjU11fDPwSikCev77xnAmunYiUYQHx/fuAKLVqudP38+X2mMTbBx0tLSeJxoZWUVGRmZlJTEzyh87qhF3Q42ALa2tkqlMjg4mA/Eent75+TkhIWF8R+NKpVqNJrExMS683NGfArGIE1YISEMYM107EQTw+uYI0aMaNeuXbdu3RoRCGs0Gh5E84AgPz9/wYIFdTuF6kuw6QfI9AOxvDZ69uxZBwcHAJ07d758+bLhnvD5ue7duxv7FgxHmrAOHGC+viwyUiZnXmoGDBgA4OLFi2PGjAHQ6MqPvjbq5eWlTz08N8H23OnLx48fjxw5Ek8HYh8+fPjGG2/wHw3Renl5+c6dO93d3Z2cnPz9/Rv3FgxBgrBOnWJBQWzxYnbkCFu/nvHW9b//XS7PXjb4rkitVvM2oYSEhEabOn/+PO+ocXJyWrp06TPzgNu2bWt4xvWZgdiCggIe4gH429/+Vt/d7caNG3PmzOFZVgCurq5Ch6QlCOuDD2r/MWMGW72aJSWx4mImx6jnS4hareYLiVartbCwUCgUEuebc3JyeB6Et5Tp5wENt7B37966p5Tz+VgfH59nNpHPRAD626voo+ok/JGmpz1YtX+FLDIStrYNz5q9uvCxsJ49ez548KCqqqpTp076qZjG4ejoePr06V27dlVXV5uYmEyZMqXu0UiG8P7773t4eEycODE+Pt7Dw2Pnzp0XL17s0qULr3UCSE1N3b59+5YtW/Lz8wG0adPG39//k08+4TGEcBqvyY8/ZnfvsgcPmFLJVq9mfN7o44/lkvxLBW+29Pf3P3XqFIARI0Y0t0e1FBcX864H/SnlBibYRCNBWGVlLDyc/ec/rKSExcXVDgMZX6x4JXiyatWFPn2ur1nz686d7w8duvJlCoR1Ot2KFSv4QuXq6lq3BjB37lyJ5680Gvqb0IYxdSoD2PbtbOFCBrDVq5vboWfhTRnDhg3TL1F1z7Nseuiv2BvGnTsA0KMHDh2q/cdLxogRI65fv15TU6NWqz09PZvbHZCwDEMvLP4P+U6LkBGewtD/YaLmRcH4MQ9EAxQVwc4OVlZ48gRWVigvx5MnsLFpbrdeapr61ORXEv1ylZ2N8nJ07EiqeiF0KzSA9u3x+edo2xaPH6Nt25fzPviyQcIygK5d4eKCtDTs24crV9CpU3M79ApAwjKA4mLExWHdOmg0WLgQGzc2t0OvALTHMoDcXDg6AkCrVqipaW5vXg1oxTKALl2QlISqKqSnw8Ghub15NaB0g2HcuYP9+2Fnh48+qi26Ew1CwiKEQHssQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEIIJCxCCCQsQggkLEII/wvF0MgULaDfrQAAAg56VFh0cmRraXRQS0wgcmRraXQgMjAyMC4wOS4xAAB4nHu/b+09BiDgAWJGBgiQBWJ5IG5g5GDQANLMTGwQmgVBZ4BoZkY2B6iAA1wATYYDopQRoZQBJgExG0kBTCtDApDBxIRJ08N2bgZGDSZGJhUWJmYtJmYmRhZmFhUWFtYMJla2BDb2DCZ2DgV2zgROLgUubg0mLh4FTt4MJiY+Bj5+Bn4BBgFBFhZBIbA+YSFhFWZhkQwmEdEEUbEMJjFxBTGJBAlJBUkpDSZJaQUJmQwmQUYFGeEEXpYEEWY2RkEBfj4mNlY2dk5eFjYRUTEJGWFxWJQwyNa8+bC397rrARCHt3iXrWDv2f0g9tFl3ftTtuiB2VFX5Q5Ee84Hs0Nrsg68i1yyD8SOVIw90MM91R7E1kqZcsBsPqsDiK329MABZ//DYPHFO54dEDwoAxZfMun4gaTlqrYg9nzhLwduN7OCzez7zHPw2OGzdiC23MFfB34XMoDdo7Z/4QEP7iSwmlkPE/ev6fcFm+mixmT/b9s6MFsi8YZ9rcAjsF6F1XvtX85tBavvrtFyOHHhN5jtuL/RYf7DzWD2/knLHey5RMHm7xK+4hCq+ggsbnHwloMJ7wSwv6QWMjvmr+8Hm7n77RYHlXgVsF2Ws3c7nNXgAPvFVOaFQ6KCDpi9+/hUBxsnZzB7f06HwwS2JWA/igEA0cSN5Rg1oIsAAAHmelRYdE1PTCByZGtpdCAyMDIwLjA5LjEAAHicnVZLjhwxCN3XKbhALH7GeJ2eVZREymLuMPvcX8HtKroWM1JEyVI/GvP6GQPVB6znz+PHx1/Ihx/HATxBCAA/XXNOeGdEPGL7N2xEwxaShpNkcWALL8Jv+Irivo4zYhIuFmqGfd5Yvv83S8ReLNjMWWss3NTJNx+rFlmkmYlvLcJPVSUW7Z1XLDWyqhZtJuPJwg19eI3FGrLj1tK5ekejRTJwa1GdtXoJLSw2zljFYl5GMx6676gz9RqLN8d5xirSrJ1oNBejXX+IA2ssvWFX2ydyl2LVrVg+b8axyBIRHV13vYj1IkvMg4lXdrV4R8Hy6mlUqdVuVGz09Nws04bUWDTvKFRhL7L0qwOiXoS91tNg2QHUhlmZ5apdbOxU60bwxnwpiEFjpQ6IvFjXs9ZMmarZ9UjMvnPiUay6mHVd9Kwcn712opjeZzbiDduxNl+ChU2uWnMs5SWC+LmWER/y/GoZgTQ9gXp6All6Ao30BPL0BJrpcVjvy20EIkqDgFLBMuS+7aVAgFJBILI0DCgVBFoz4TTiR2dST+BUEIjp8gRiTg/DGpOnR2D946A0UkEgTgWBVmFxGn7f9lKwU3N67nLolt6fAG+/Hsc/XBSCuVyxFyAAAAFdelRYdFNNSUxFUyByZGtpdCAyMDIwLjA5LjEAAHicXZHLccMwDERbyVGaoWn8CYzHJxXgBnJTGyk+C+aWG/QELBbLz/vi53W8r+ct930fn/M+8Pk5Uch5Xdfz4vf1ffP/n/z1czxoMq/QGg+dVCw5XtQFaeV48AzyXOOFasOBgUgxA5JpyWt1F4ApkM4ITesuFaqqzcydY/DkMGMQm6FLdMikXNlSMUlWLfS4eAbImsJEhh6zalfoEY3wAXtGZputGbL2Ohf2bSFnUlmgzYhzq6+ZGgSjWEhRLe+T3Dx7MlMqHWyXaoXRJKmlHYVTarV5DetJJFL0J2/sKk06hh0WmSZsyU7Bm1QsxcnW66KB0R7yfUy0JZVcWB/7FO6eFbGiSduu9ijJ6tDJKRKpowmFeguFGwlImBBeAyShhOAYengAJOlqnWRkWbaZ6OGBB3cqaSChGEGySVQU4/z5BQuyegwLatraAAAAAElFTkSuQmCC"" alt=""Mol""/>",3.774690718274137,394.3790000000001,3.7142000000000017,4.0,5.0,29.0,3.0
